iteration_no,link_id,from_node_id,to_node_id,volume,ref_volume,base_volume,obs_volume,capacity,D,doc,fftt,travel_time,VDF_alpha,VDF_beta,VDF_plf,speed_mph,speed_kmph,VMT,VHT,PMT,PHT,VHT_QVDF,PHT_QVDF,geometry,mod_vol_auto,P,t0,t2,t3,vt2_mph,vt2_kmph,mu,Q_gamma,free_speed_mph,cutoff_speed_mph,free_speed_kmph,cutoff_speed_kmph,congestion_ref_speed_mph,avg_queue_speed_mph,avg_QVDF_period_speed_mph,congestion_ref_speed_kmph,avg_queue_speed_kmph,avg_QVDF_period_speed_kmph,avg_QVDF_period_travel_time,Severe_Congestion_P,spd_mph_07:00,spd_mph_07:05,spd_mph_07:10,spd_mph_07:15,spd_mph_07:20,spd_mph_07:25,spd_mph_07:30,spd_mph_07:35,spd_mph_07:40,spd_mph_07:45,spd_mph_07:50,spd_mph_07:55,
40,662,460,875,476.4454,474.1200,0.0000,-1.0000,3500.0000,476.4454,0.1361,2.2100,2.2101,0.1500,4.0000,1.0000,29.8543,48.0356,523.942290,17.549978,523.942290,17.549978,17.895148,17.895148,"LINESTRING (-88.30658255406226 41.44451212371721, -88.29467705441263 41.43100878437789)",476.445443,0.136127,7.431936,7.500000,7.568064,22.389715,36.025052,3500.000000,7165751.749148,29.855837,22.391878,48.038042,36.028531,28.839788,28.838303,29.278455,46.403220,46.400830,47.109033,2.253582,0.000000,29.856,29.660,29.464,29.268,29.072,28.876,22.390,28.876,29.072,29.268,29.464,29.660,
40,663,461,460,2597.3447,2578.2795,0.0000,-1.0000,3500.0000,2597.3447,0.7421,6.3000,6.5866,0.1500,4.0000,1.0000,61.8023,99.4399,17621.555035,285.127899,17621.555035,285.127899,335.822642,335.822642,"LINESTRING (-88.4173037008038 41.3895985437373, -88.30658255406226 41.44451212371721)",2597.344668,0.742098,7.128951,7.500000,7.871049,44.651660,71.844521,3500.000000,17005.512463,64.613808,48.460356,103.963617,77.972712,52.626356,50.336438,52.472802,84.675806,80.991328,84.428739,7.757676,0.000000,64.614,56.867,52.279,49.966,47.249,45.327,44.652,45.327,47.249,49.966,52.279,56.867,
40,664,461,462,1741.9926,1742.0200,0.0000,-1.0000,3500.0000,1741.9926,0.4977,5.3900,5.4396,0.1500,4.0000,1.0000,63.9448,102.8872,10098.766883,157.929426,10098.766883,157.929426,173.328443,173.328443,"LINESTRING (-88.4173037008038 41.3895985437373, -88.5292153975103 41.376995427020596)",1741.992649,0.497712,7.251144,7.500000,7.748856,47.578900,76.554450,3500.000000,70252.418205,64.533394,48.400045,103.834231,77.875673,56.503630,55.988281,58.263761,90.914340,90.085144,93.746391,5.970006,0.000000,64.533,61.869,59.205,56.540,53.454,49.225,47.579,49.225,53.454,56.540,59.205,61.869,
40,665,461,874,617.9807,618.0000,0.0000,-1.0000,2000.0000,617.9807,0.3090,2.3500,2.3532,0.1500,4.0000,1.0000,61.9206,99.6303,1500.790955,24.237341,1500.790955,24.237341,25.503590,25.503590,"LINESTRING (-88.4173037008038 41.3895985437373, -88.4077793010841 41.42470722601954)",617.980744,0.308990,7.345505,7.500000,7.654495,46.385038,74.633526,2000.000000,139165.432809,62.005276,46.503957,99.766489,74.824866,57.215517,57.137392,58.846262,92.059768,91.934064,94.683636,2.476154,0.000000,62.005,60.850,59.695,58.540,57.384,51.205,46.385,51.205,57.384,58.540,59.695,60.850,
40,666,461,877,466.8800,466.8800,0.0000,-1.0000,2000.0000,466.8800,0.2334,5.8700,5.8726,0.1500,4.0000,1.0000,40.2214,64.7163,1837.989999,45.696776,1837.989999,45.696776,47.386596,47.386596,"LINESTRING (-88.4173037008038 41.3895985437373, -88.40063600129432 41.332884518512145)",466.880041,0.233440,7.383280,7.500000,7.616720,30.154330,48.518317,2000.000000,1148984.561650,40.239353,30.179515,64.745119,48.558839,37.890984,37.874114,38.787129,60.966594,60.939449,62.408490,6.089778,0.000000,40.239,39.729,39.218,38.708,38.197,35.690,30.154,35.690,38.197,38.708,39.218,39.729,
40,667,462,461,2055.6500,2055.6500,0.0000,-1.0000,3500.0000,2055.6500,0.5873,5.3900,5.4862,0.1500,4.0000,1.0000,63.4017,102.0134,11917.117080,187.962013,11917.117080,187.962013,211.124573,211.124573,"LINESTRING (-88.5292153975103 41.376995427020596, -88.4173037008038 41.3895985437373)",2055.650020,0.587329,7.206336,7.500000,7.793664,46.832695,75.353806,3500.000000,34811.261705,64.533394,48.400045,103.834231,77.875673,55.057817,54.092319,56.445903,88.588028,87.034542,90.821457,6.162272,0.000000,64.533,60.706,56.880,54.335,50.946,47.940,46.833,47.940,50.946,54.335,56.880,60.706,
40,668,462,873,13.3700,13.3700,0.0000,-1.0000,1500.0000,13.3700,0.0089,3.4500,3.4500,0.1500,4.0000,1.0000,56.7144,91.2535,43.600640,0.768775,43.600640,0.768775,0.769640,0.769640,"LINESTRING (-88.5292153975103 41.376995427020596, -88.52088154775556 41.42470722601954)",13.370000,0.008913,7.495543,7.500000,7.504457,42.535827,68.440145,1337.000000,258093960278.087372,56.714436,42.535827,91.253527,68.440145,56.588057,56.588057,56.650683,91.050184,91.050183,91.150949,3.453882,0.000000,56.714,56.693,56.672,56.651,56.629,56.608,42.536,56.608,56.629,56.651,56.672,56.693,
40,669,462,876,179.9926,180.0200,0.0000,-1.0000,1500.0000,179.9926,0.1200,4.3500,4.3501,0.1500,4.0000,1.0000,37.7954,60.8128,493.224856,13.049873,493.224856,13.049873,13.272483,13.272483,"LINESTRING (-88.5292153975103 41.376995427020596, -88.51373824796579 41.33828585424787)",179.992649,0.119995,7.440002,7.500000,7.559998,28.345760,45.608328,1500.000000,10154496.827678,37.796551,28.347413,60.814650,45.610988,36.662701,36.661560,37.161461,58.990285,58.988451,59.792790,4.424342,0.000000,37.797,37.582,37.367,37.152,36.938,36.723,28.346,36.723,36.938,37.152,37.367,37.582,
40,670,462,927,1569.0000,1569.0000,0.0000,-1.0000,3500.0000,1569.0000,0.4483,7.7800,7.8271,0.1500,4.0000,1.0000,59.2309,95.3025,12123.349200,204.679427,12123.349200,204.679427,221.995248,221.995248,"LINESTRING (-88.5292153975103 41.376995427020596, -88.67922469309562 41.36529253292652)",1569.000000,0.448286,7.275857,7.500000,7.724143,44.190362,71.102293,3500.000000,159852.700830,59.589718,44.692288,95.879856,71.909892,52.911413,52.592819,54.610850,85.134464,84.621846,87.868858,8.489302,0.000000,59.590,57.572,55.555,53.537,50.903,46.148,44.190,46.148,50.903,53.537,55.555,57.572,
40,671,463,464,1555.0000,1555.0000,0.0000,-1.0000,3500.0000,1555.0000,0.4443,3.9000,3.9228,0.1500,4.0000,1.0000,63.6774,102.4569,6473.807100,101.665725,6473.807100,101.665725,110.163994,110.163994,"LINESTRING (-88.41135095097898 41.11593086646035, -88.34825180283596 41.15464043923308)",1555.000000,0.444286,7.277857,7.500000,7.722143,47.516455,76.453976,3500.000000,83330.941590,64.049538,48.037153,103.055706,77.291780,56.935464,56.604643,58.765181,91.609162,91.076871,94.553177,4.250701,0.000000,64.050,61.916,59.782,57.649,54.858,49.666,47.516,49.666,54.858,57.649,59.782,61.916,
40,672,463,928,1728.0000,1728.0000,0.0000,-1.0000,3500.0000,1728.0000,0.4937,15.9600,16.1022,0.1500,4.0000,1.0000,62.0560,99.8480,28778.112000,463.744550,28778.112000,463.744550,508.463823,508.463823,"LINESTRING (-88.41135095097898 41.11593086646035, -88.73637109141383 41.118631534328216)",1728.000000,0.493714,7.253143,7.500000,7.746857,46.184983,74.311638,3500.000000,215413.635116,62.609024,46.956768,100.737920,75.553440,54.881282,54.396479,56.598151,88.303982,87.523935,91.066424,17.654994,0.000000,62.609,60.065,57.521,54.977,51.983,47.813,46.185,47.813,51.983,54.977,57.521,60.065,
40,673,464,463,1728.0000,1728.0000,0.0000,-1.0000,3500.0000,1728.0000,0.4937,3.9000,3.9348,0.1500,4.0000,1.0000,63.4837,102.1453,7194.044160,113.321041,7194.044160,113.321041,124.248683,124.248683,"LINESTRING (-88.34825180283596 41.15464043923308, -88.41135095097898 41.11593086646035)",1728.000000,0.493714,7.253143,7.500000,7.746857,47.247611,76.021407,3500.000000,52638.672149,64.049538,48.037153,103.055706,77.291780,56.143995,55.648038,57.900365,90.335688,89.537693,93.161688,4.314190,0.000000,64.050,61.447,58.845,56.242,53.179,48.913,47.248,48.913,53.179,56.242,58.845,61.447,
40,674,464,465,1596.4108,1596.4100,0.0000,-1.0000,3500.0000,1596.4108,0.4561,7.2100,7.2568,0.1500,4.0000,1.0000,64.5593,103.8759,12465.158586,193.080821,12465.158586,193.080821,209.799840,209.799840,"LINESTRING (-88.34825180283596 41.15464043923308, -88.25777000549878 41.24736336936309)",1596.410790,0.456117,7.271941,7.500000,7.728059,48.147708,77.469663,3500.000000,137353.498130,64.978416,48.733812,104.550272,78.412704,57.568970,57.197627,59.414529,92.628473,92.030982,95.597977,7.885182,0.000000,64.978,62.708,60.437,58.167,55.223,50.195,48.148,50.195,55.223,58.167,60.437,62.708,
40,675,464,883,80.1867,80.1600,0.0000,-1.0000,2000.0000,80.1867,0.0401,3.9200,3.9200,0.1500,4.0000,1.0000,42.6741,68.6626,223.563864,5.238870,223.563864,5.238870,5.266319,5.266319,"LINESTRING (-88.34825180283596 41.15464043923308, -88.40182655125929 41.16184222021405)",80.186749,0.040093,7.479953,7.500000,7.520047,32.005537,51.496908,2000.000000,1046016280.953834,42.674080,32.005560,68.662595,51.496946,42.246343,42.246327,42.451636,67.974366,67.974339,68.304682,3.940541,0.000000,42.674,42.600,42.526,42.451,42.377,42.303,32.006,42.303,42.377,42.451,42.526,42.600,
40,676,464,884,28.7492,28.7500,0.0000,-1.0000,2000.0000,28.7492,0.0144,3.1800,3.1800,0.1500,4.0000,1.0000,63.4274,102.0546,96.644850,1.523709,96.644850,1.523709,1.526492,1.526492,"LINESTRING (-88.34825180283596 41.15464043923308, -88.28396210472796 41.16454288808191)",28.749230,0.014375,7.492813,7.500000,7.507187,47.570517,76.540962,2000.000000,52390809276.836151,63.427357,47.570518,102.054617,76.540963,63.199421,63.199420,63.311750,101.687868,101.687867,101.868607,3.185807,0.000000,63.427,63.389,63.350,63.312,63.273,63.235,47.571,63.235,63.273,63.312,63.350,63.389,
40,677,465,464,1746.3369,1746.3100,0.0000,-1.0000,3500.0000,1746.3369,0.4990,7.2100,7.2770,0.1500,4.0000,1.0000,64.3799,103.5872,13635.817564,211.802428,13635.817564,211.802428,232.525292,232.525292,"LINESTRING (-88.25777000549878 41.24736336936309, -88.34825180283596 41.15464043923308)",1746.336891,0.498953,7.250523,7.500000,7.749477,47.898868,77.069278,3500.000000,92966.622279,64.978416,48.733812,104.550272,78.412704,56.873116,56.349251,58.642298,91.508844,90.665945,94.355458,7.989018,0.000000,64.978,62.282,59.586,56.890,53.784,49.546,47.899,49.546,53.784,56.890,59.586,62.282,
40,678,465,466,1888.3633,1888.3400,0.0000,-1.0000,3500.0000,1888.3633,0.5395,5.7400,5.8130,0.1500,4.0000,1.0000,61.9600,99.6937,11335.561405,182.949602,11335.561405,182.949602,202.909935,202.909935,"LINESTRING (-88.25777000549878 41.24736336936309, -88.18633700760103 41.31758073392758)",1888.363262,0.539532,7.230234,7.500000,7.769766,45.965223,73.958045,3500.000000,52904.516904,62.747562,47.060672,100.960828,75.720621,54.283977,53.602663,55.864990,87.342919,86.246684,89.886768,6.447168,0.000000,62.748,59.684,56.621,54.089,50.771,47.282,45.965,47.282,50.771,54.089,56.621,59.684,
40,679,465,862,213.3508,213.3500,0.0000,-1.0000,3500.0000,213.3508,0.0610,4.5000,4.5000,0.1500,4.0000,1.0000,59.6567,95.9876,954.586815,16.001341,954.586815,16.001341,16.131721,16.131721,"LINESTRING (-88.25777000549878 41.24736336936309, -88.17205040802146 41.2599664860798)",213.350770,0.060957,7.469521,7.500000,7.530479,44.742426,71.990563,3500.000000,386763114.932218,59.656799,44.742599,95.987790,71.990843,58.747669,58.747547,59.174518,94.524999,94.524804,95.211799,4.536676,0.000000,59.657,59.495,59.334,59.173,59.011,58.850,44.742,58.850,59.011,59.173,59.334,59.495,
40,680,465,881,356.0386,356.0100,0.0000,-1.0000,3500.0000,356.0386,0.1017,2.4800,2.4800,0.1500,4.0000,1.0000,37.3346,60.0714,549.435277,14.716500,549.435277,14.716500,14.925379,14.925379,"LINESTRING (-88.25777000549878 41.24736336936309, -88.2863432046579 41.25456515034407)",356.038645,0.101725,7.449137,7.500000,7.550863,28.000589,45.052948,3500.000000,26568330.546698,37.335243,28.001432,60.072406,45.054305,36.385758,36.385174,36.812148,58.544685,58.543745,59.230746,2.515240,0.000000,37.335,37.159,36.983,36.807,36.631,36.454,28.001,36.454,36.631,36.807,36.983,37.159,
40,681,466,465,1849.0853,1849.0300,0.0000,-1.0000,3500.0000,1849.0853,0.5283,5.7400,5.8071,0.1500,4.0000,1.0000,62.0228,99.7947,11099.781546,178.962935,11099.781546,178.962935,197.919633,197.919633,"LINESTRING (-88.18633700760103 41.31758073392758, -88.25777000549878 41.24736336936309)",1849.085275,0.528310,7.235845,7.500000,7.764155,46.051666,74.097131,3500.000000,57867.902698,62.747562,47.060672,100.960828,75.720621,54.460020,53.830979,56.082266,87.626172,86.614045,90.236366,6.422191,0.000000,62.748,59.819,56.891,54.352,51.081,47.437,46.052,47.437,51.081,54.352,56.891,59.819,
40,682,466,467,2188.3295,2184.8200,0.0000,-1.0000,3500.0000,2188.3295,0.6252,5.3300,5.4522,0.1500,4.0000,1.0000,63.1157,101.5531,12550.726027,198.852737,12550.726027,198.852737,225.738285,225.738285,"LINESTRING (-88.18633700760103 41.31758073392758, -88.18871810753095 41.402201660454)",2188.329473,0.625237,7.187382,7.500000,7.812618,46.426428,74.700123,3500.000000,26741.576204,64.562477,48.421858,103.881026,77.910769,54.470765,53.250117,55.598571,87.643461,85.679438,89.458100,6.189332,0.000000,64.562,60.074,55.586,53.271,50.030,47.386,46.426,47.386,50.030,53.271,55.586,60.074,
40,683,466,855,319.2383,319.4700,0.0000,-1.0000,5000.0000,319.2383,0.0638,1.6700,1.6700,0.1500,4.0000,1.0000,75.5707,121.5933,671.482643,8.885488,671.482643,8.885488,8.961555,8.961555,"LINESTRING (-88.18633700760103 41.31758073392758, -88.1744315079514 41.34728808047409)",319.238298,0.063848,7.468076,7.500000,7.531924,56.677910,91.194757,5000.000000,169964084.988545,75.570900,56.678175,121.593578,91.195184,74.364644,74.364458,74.929252,119.652712,119.652413,120.561166,1.684301,0.000000,75.571,75.356,75.141,74.927,74.712,74.497,56.678,74.497,74.712,74.927,75.141,75.356,
40,684,466,862,344.0273,331.9100,0.0000,-1.0000,5000.0000,344.0273,0.0688,5.4000,5.4000,0.1500,4.0000,1.0000,44.1335,71.0108,1366.486645,30.962558,1366.486645,30.962558,31.249723,31.249723,"LINESTRING (-88.18633700760103 41.31758073392758, -88.17205040802146 41.2599664860798)",344.027272,0.068805,7.465597,7.500000,7.534403,33.100042,53.257967,5000.000000,405851538.053079,44.133667,33.100250,71.011070,53.258303,43.374508,43.374362,43.727960,69.789583,69.789348,70.358288,5.450101,0.000000,44.134,43.998,43.862,43.726,43.590,43.454,33.100,43.454,43.590,43.726,43.862,43.998,
40,685,467,458,2619.5595,2591.2121,0.0000,-1.0000,3500.0000,2619.5595,0.7484,5.1700,5.4133,0.1500,4.0000,1.0000,62.2606,100.1773,14714.851682,236.343002,14714.851682,236.343002,278.984183,278.984183,"LINESTRING (-88.18871810753095 41.402201660454, -88.1934803073908 41.485022141735186)",2619.559518,0.748446,7.125777,7.500000,7.874223,44.928238,72.289535,3500.000000,13582.919188,65.191101,48.893326,104.892482,78.669361,52.993103,50.610914,52.744394,85.265903,81.432960,84.865730,6.390025,0.000000,65.191,57.109,52.590,50.229,47.512,45.599,44.928,45.599,47.512,50.229,52.590,57.109,
40,686,467,466,2009.6988,1998.3100,0.0000,-1.0000,3500.0000,2009.6988,0.5742,5.3300,5.4169,0.1500,4.0000,1.0000,63.5266,102.2143,11526.225492,181.439293,11526.225492,181.439293,203.075669,203.075669,"LINESTRING (-88.18871810753095 41.402201660454, -88.18633700760103 41.31758073392758)",2009.698794,0.574200,7.212900,7.500000,7.787100,46.985354,75.599435,3500.000000,37797.765512,64.562477,48.421858,103.881026,77.910769,55.294539,54.407381,56.758279,88.968913,87.541477,91.324071,6.062869,0.000000,64.562,60.935,57.307,54.729,51.306,48.153,46.985,48.153,51.306,54.729,57.307,60.935,
40,687,467,845,372.1728,392.4994,0.0000,-1.0000,2500.0000,372.1728,0.1489,2.0900,2.0902,0.1500,4.0000,1.0000,63.2813,101.8196,820.440057,12.964974,820.440057,12.964974,13.247373,13.247373,"LINESTRING (-88.18871810753095 41.402201660454, -88.17800315784628 41.43370945224576)",372.172803,0.148869,7.425565,7.500000,7.574435,47.457895,76.359753,2500.000000,3345913.271458,63.285934,47.464451,101.827069,76.370301,60.930604,60.926115,61.932283,98.037342,98.030120,99.649043,2.135681,0.000000,63.286,62.825,62.364,61.902,61.441,60.980,47.458,60.980,61.441,61.902,62.364,62.825,
40,688,467,855,333.0924,333.1000,0.0000,-1.0000,2500.0000,333.0924,0.1332,5.8800,5.8803,0.1500,4.0000,1.0000,38.6953,62.2608,1263.192901,32.644596,1263.192901,32.644596,33.271204,33.271204,"LINESTRING (-88.18871810753095 41.402201660454, -88.1744315079514 41.34728808047409)",333.092382,0.133237,7.433382,7.500000,7.566618,29.020286,46.693639,2500.000000,14876834.679308,38.697144,29.022858,62.263704,46.697778,37.408171,37.406403,37.966552,60.189747,60.186902,61.088183,5.993149,0.000000,38.697,38.449,38.201,37.954,37.706,37.458,29.020,37.458,37.706,37.954,38.201,38.449,
40,689,468,458,2244.4618,2225.3100,0.0000,-1.0000,3500.0000,2244.4618,0.6413,2.9100,2.9838,0.1500,4.0000,1.0000,62.1108,99.9363,6932.671212,111.617754,6932.671212,111.617754,127.300283,127.300283,"LINESTRING (-88.18395590767109 41.53003327286626, -88.1934803073908 41.485022141735186)",2244.461816,0.641275,7.179363,7.500000,7.820637,45.596105,73.364133,3500.000000,13222.275028,63.686390,47.764792,102.471401,76.853551,53.476271,52.153301,54.459197,86.043319,83.914662,87.624848,3.403051,0.000000,63.686,58.943,54.199,52.092,48.969,46.490,45.596,46.490,48.969,52.092,54.199,58.943,
40,690,468,469,3049.5913,3046.0015,0.0000,-1.0000,3500.0000,3049.5913,0.8713,2.9200,3.1724,0.1500,4.0000,1.0000,60.2240,96.9004,9710.783096,161.244391,9710.783096,161.244391,200.029791,200.029791,"LINESTRING (-88.18395590767109 41.53003327286626, -88.16609765819665 41.57504440399734)",3049.591305,0.871312,7.064344,7.500000,7.935656,42.227779,67.944497,3500.000000,5125.290375,65.430618,49.072964,105.277865,78.958399,51.178001,47.105534,48.546684,82.345403,75.792804,78.111615,3.935540,0.000000,65.431,51.099,49.379,46.723,44.331,42.765,42.228,42.765,44.331,46.723,49.379,51.099,
40,691,468,829,394.2065,393.7400,0.0000,-1.0000,2500.0000,394.2065,0.1577,1.3300,1.3301,0.1500,4.0000,1.0000,75.1550,120.9244,656.783572,8.739055,656.783572,8.739055,8.942421,8.942421,"LINESTRING (-88.18395590767109 41.53003327286626, -88.15419215854702 41.539935721715096)",394.206538,0.157683,7.421159,7.500000,7.578841,56.361668,90.685924,2500.000000,1678226.926114,75.161957,56.371468,120.935588,90.701691,72.199023,72.192329,73.445833,116.168229,116.157457,118.174345,1.361077,0.000000,75.162,74.576,73.989,73.403,72.817,72.231,56.362,72.231,72.817,73.403,73.989,74.576,
40,692,468,830,264.7436,264.7400,0.0000,-1.0000,2500.0000,264.7436,0.1059,2.8500,2.8501,0.1500,4.0000,1.0000,31.7171,51.0328,398.860128,12.575561,398.860128,12.575561,12.762173,12.762173,"LINESTRING (-88.18395590767109 41.53003327286626, -88.21133855686524 41.53813527646985)",264.743645,0.105897,7.447051,7.500000,7.552949,23.787421,38.273961,2500.000000,18503634.243150,31.717684,23.788263,51.033753,38.275315,30.877978,30.877396,31.253308,49.682667,49.681730,50.286573,2.892347,0.000000,31.718,31.561,31.405,31.248,31.092,30.935,23.787,30.935,31.092,31.248,31.405,31.561,
40,693,469,468,2112.0961,2095.3300,0.0000,-1.0000,3500.0000,2112.0961,0.6035,2.9200,2.9781,0.1500,4.0000,1.0000,64.1545,103.2245,6725.526431,104.833323,6725.526431,104.833323,118.276505,118.276505,"LINESTRING (-88.16609765819665 41.57504440399734, -88.18395590767109 41.53003327286626)",2112.096081,0.603456,7.198272,7.500000,7.801728,47.308494,76.119367,3500.000000,16884.463126,65.430618,49.072964,105.277865,78.958399,55.559493,54.475871,56.862742,89.395224,87.651676,91.492152,3.359975,0.000000,65.431,61.282,57.133,54.623,51.244,48.362,47.308,48.362,51.244,54.623,57.133,61.282,
40,694,469,470,3576.5442,3573.0715,0.0000,-1.0000,3500.0000,3576.5442,1.0219,2.7300,3.1765,0.1500,4.0000,1.0000,55.6051,89.4686,10528.773998,189.349103,10528.773998,189.349103,252.465471,252.465471,"LINESTRING (-88.16609765819665 41.57504440399734, -88.16014490837183 41.61825508988317)",3576.544241,1.021870,6.989065,7.500000,8.010935,37.136191,59.752131,3500.000000,3821.999817,64.699783,48.524837,104.101951,78.076464,48.524837,41.703818,41.703818,78.076464,67.101443,67.101443,4.235353,0.000000,48.498,46.911,44.066,41.213,38.979,37.599,37.136,37.599,38.979,41.213,44.066,46.911,
40,695,469,819,1309.1795,1307.7300,0.0000,-1.0000,3000.0000,1309.1795,0.4364,0.3400,0.3418,0.1500,4.0000,1.0000,115.8088,186.3364,863.822841,7.459042,863.822841,7.459042,8.067800,8.067800,"LINESTRING (-88.16609765819665 41.57504440399734, -88.15895435840687 41.58314640760093)",1309.179536,0.436393,7.281803,7.500000,7.718197,86.447344,139.093776,3000.000000,6734.190888,116.438820,87.329115,187.350061,140.512546,103.735543,103.174270,107.070434,166.910489,166.007400,172.276328,0.369749,0.000000,116.439,112.682,108.926,105.169,100.257,90.528,86.447,90.528,100.257,105.169,108.926,112.682,
40,696,469,824,554.8167,532.9000,0.0000,-1.0000,3000.0000,554.8167,0.1849,4.0100,4.0107,0.1500,4.0000,1.0000,52.9755,85.2376,1964.689016,37.086754,1964.689016,37.086754,38.125794,38.125794,"LINESTRING (-88.16609765819665 41.57504440399734, -88.09823631019377 41.58494685284617)",554.816660,0.184939,7.407531,7.500000,7.592469,39.725520,63.918362,3000.000000,3129515.505542,52.984787,39.738590,85.252522,63.939392,50.535050,50.526184,51.531753,81.310896,81.296630,82.914591,4.123070,0.000000,52.985,52.484,51.983,51.482,50.981,50.054,39.726,50.054,50.981,51.482,51.983,52.484,
40,697,470,469,2473.8167,2435.5400,0.0000,-1.0000,3500.0000,2473.8167,0.7068,2.7300,2.8322,0.1500,4.0000,1.0000,62.3651,100.3454,7282.520463,116.772396,7282.520463,116.772396,135.906844,135.906844,"LINESTRING (-88.16014490837183 41.61825508988317, -88.16609765819665 41.57504440399734)",2473.816669,0.706805,7.146598,7.500000,7.853402,45.342160,72.955536,3500.000000,8669.744010,64.699783,48.524837,104.101951,78.076464,53.267255,51.345101,53.584649,85.707013,82.614267,86.217700,3.296287,0.000000,64.700,58.201,53.154,51.041,48.176,46.083,45.342,46.083,48.176,51.041,53.154,58.201,
40,698,470,471,3812.6255,3812.4215,0.0000,-1.0000,3500.0000,3812.6255,1.0893,4.1200,4.9902,0.1500,4.0000,1.0000,49.8307,80.1776,15801.083150,317.095279,15801.083150,317.095279,422.793705,422.793705,"LINESTRING (-88.16014490837183 41.61825508988317, -88.10537960998354 41.66326622101425)",3812.625476,1.089322,6.955339,7.500000,8.044661,32.425480,52.172597,3500.000000,5768.000136,60.355484,45.266613,97.111974,72.833980,45.266613,37.373033,37.373033,72.833980,60.133210,60.133210,6.653584,0.000000,44.828,42.379,39.195,36.308,34.155,32.857,32.425,32.857,34.155,36.308,39.195,42.379,
40,699,470,817,329.5660,328.5800,0.0000,-1.0000,1000.0000,329.5660,0.3296,0.7400,0.7413,0.1500,4.0000,1.0000,49.6181,79.8356,202.037113,4.071839,202.037113,4.071839,4.302610,4.302610,"LINESTRING (-88.16014490837183 41.61825508988317, -88.15895435840687 41.627257316109386)",329.565955,0.329566,7.335217,7.500000,7.664783,37.156178,59.784290,1000.000000,16591.529049,49.705944,37.279458,79.976864,59.982648,45.610597,45.530030,46.956875,73.387451,73.257818,75.553612,0.783323,0.000000,49.706,48.688,47.670,46.652,45.634,40.505,37.156,40.505,45.634,46.652,47.670,48.688,
40,700,470,822,237.4501,237.5800,0.0000,-1.0000,1000.0000,237.4501,0.2375,3.3600,3.3616,0.1500,4.0000,1.0000,57.0435,91.7830,758.881154,13.303549,758.881154,13.303549,13.805751,13.805751,"LINESTRING (-88.16014490837183 41.61825508988317, -88.09942686015873 41.62905776135463)",237.450142,0.237450,7.381275,7.500000,7.618725,42.764799,68.808562,1000.000000,305995.273013,57.070713,42.803035,91.826777,68.870083,53.682851,53.657264,54.968482,86.375707,86.334538,88.444288,3.488501,0.000000,57.071,56.330,55.590,54.849,54.109,50.373,42.765,50.373,54.109,54.849,55.590,56.330,
40,701,471,470,2311.7869,2298.5700,0.0000,-1.0000,3500.0000,2311.7869,0.6605,4.1200,4.2376,0.1500,4.0000,1.0000,58.6801,94.4164,9580.992739,163.274852,9580.992739,163.274852,187.286009,187.286009,"LINESTRING (-88.10537960998354 41.66326622101425, -88.16014490837183 41.61825508988317)",2311.786898,0.660511,7.169745,7.500000,7.830255,42.966538,69.133160,3500.000000,16721.677168,60.355484,45.266613,97.111974,72.833980,50.389126,48.990435,51.157013,81.076103,78.825610,82.311633,4.860812,0.000000,60.355,55.463,50.570,48.851,45.977,43.761,42.967,43.761,45.977,48.851,50.570,55.463,
40,702,471,472,4704.2108,4691.6900,0.0000,-1.0000,3500.0000,4704.2108,1.3441,2.9200,4.3494,0.1500,4.0000,1.0000,43.7661,70.4196,14924.532051,341.006996,14924.532051,341.006996,454.675995,454.675995,"LINESTRING (-88.10537960998354 41.66326622101425, -88.05656706142007 41.69207334493814)",4704.210771,1.344060,6.827970,7.500000,8.172030,25.493593,41.019190,3500.000000,4087.999815,65.190208,48.892656,104.891045,78.668284,48.892656,32.824544,32.824544,78.668284,52.814691,52.814691,5.799179,0.750000,41.332,36.276,32.129,29.079,27.036,25.871,25.494,25.871,27.036,29.079,32.129,36.276,
40,703,471,815,591.4508,603.3215,0.0000,-1.0000,3000.0000,591.4508,0.1972,3.8400,3.8409,0.1500,4.0000,1.0000,50.6477,81.4922,1917.595738,37.861427,1917.595738,37.861427,39.005251,39.005251,"LINESTRING (-88.10537960998354 41.66326622101425, -88.04347101180548 41.67316866986309)",591.450760,0.197150,7.401425,7.500000,7.598575,37.978277,61.107047,3000.000000,2294187.347401,50.659218,37.994413,81.510681,61.133011,48.162348,48.151437,49.162503,77.493219,77.475662,79.102467,3.956906,0.000000,50.659,50.141,49.623,49.104,48.586,47.133,37.978,47.133,48.586,49.104,49.623,50.141,
40,704,471,816,1180.2530,1179.1700,0.0000,-1.0000,3000.0000,1180.2530,0.3934,0.6100,0.6122,0.1500,4.0000,1.0000,64.3906,103.6044,775.414448,12.042358,775.414448,12.042358,12.899558,12.899558,"LINESTRING (-88.10537960998354 41.66326622101425, -88.1006174101237 41.67226844724046)",1180.253044,0.393418,7.303291,7.500000,7.696709,48.142108,77.460652,3000.000000,19004.458124,64.621964,48.466473,103.976739,77.982554,58.266108,58.057483,60.111706,93.750167,93.414491,96.719735,0.655769,0.000000,64.622,62.876,61.129,59.383,57.307,51.040,48.142,51.040,57.307,59.383,61.129,62.876,
